external_gene_name,gene,HU_No_Ex_vs_NL_No_Ex_log2FoldChange,HU_No_Ex_vs_NL_No_Ex_pvalue,HU_No_Ex_vs_NL_No_Ex_padj,HU_Ex_vs_NL_Ex_log2FoldChange,HU_Ex_vs_NL_Ex_pvalue,HU_Ex_vs_NL_Ex_padj,HU_No_Ex_vs_HU_Ex_log2FoldChange,HU_No_Ex_vs_HU_Ex_pvalue,HU_No_Ex_vs_HU_Ex_padj,NL_No_Ex_vs_NL_Ex_log2FoldChange,NL_No_Ex_vs_NL_Ex_pvalue,NL_No_Ex_vs_NL_Ex_padj,
Tmem132e,ENSMUSG00000020701,1.048917531,0.647416,0.879622958,0.928230251,0.689445728,1,1.058362115,0.645112742,0.968819509,0.937674835,0.685878559,1,0
Gm38534,ENSMUSG00000108634,1.72206735,0.29734834,0.6394251,0.329575979,0.8439969,1,1.402733819,0.39612392,0.902575395,0.010242449,0.995118702,1,0
C6,ENSMUSG00000022181,-1.82028044,0.541657908,0.823934784,1.994336788,0.447155372,1,-7.05266164,0.013650524,0.371399307,-3.238044412,0.240216702,1,0
Gm49744,ENSMUSG00000116942,1.631771243,0.564669393,0.838576555,-2.829659951,0.317535197,0.985989998,1.586074697,0.576650504,0.956788001,-2.875356497,0.308468973,1,0
AV039307,ENSMUSG00000087519,0.567771204,0.788417111,0.937490774,2.679337714,0.218829953,0.97006561,0.060758787,0.977072194,1,2.172325297,0.319118117,1,0
Gm9903,ENSMUSG00000097271,-5.29593277,0.029598343,0.20382039,1.476476866,0.49148668,1,-6.483848814,0.007584422,0.280135221,0.288560822,0.893383848,1,0
Gm43500,ENSMUSG00000107296,-4.025749759,0.207573741,0.546277014,-0.569903427,0.847231976,1,-5.826582205,0.066767063,0.620842261,-2.370735873,0.42558926,1,0
A430078I02Rik,ENSMUSG00000085589,1.663293792,0.57399893,0.844030242,-0.684314806,0.818065009,1,1.946441248,0.511903425,0.940202276,-0.40116735,0.892404844,1,0
Cfap91,ENSMUSG00000022805,3.199536091,0.251584633,0.593026616,4.159846026,0.171240695,0.962016865,3.572516038,0.20307863,0.779744095,4.532825973,0.134077636,1,0
Cyp2c68,ENSMUSG00000074882,0,1,1,4.084367762,0.239994364,0.974532838,-7.255699138,0.045203931,0.569659979,-3.695234985,0.313634597,1,0
Gm826,ENSMUSG00000074623,1.49958154,0.650870562,0.880734724,-2.626288509,0.433858996,1,3.03643442,0.36546409,0.88686341,-1.089435629,0.742374658,1,0
Etnppl,ENSMUSG00000019232,-4.782452002,0.042993907,0.247342552,1.336465432,0.515328725,1,-6.559566612,0.005257736,0.240299347,-0.440649178,0.831333691,1,0
Myl10,ENSMUSG00000005474,0,NA,NA,22.12568264,NA,NA,-21.85428609,NA,NA,0,NA,NA,0
Tmem91,ENSMUSG00000061702,-0.41758081,0.888067667,0.971846065,0.459225932,0.875382884,1,-1.982778423,0.502321019,0.93684019,-1.105971681,0.706739971,1,0
Gm45670,ENSMUSG00000109635,1.103041461,0.676697618,0.893506731,-0.094877536,0.971571149,1,1.439282679,0.587479989,0.959859179,0.241363682,0.927552575,1,0
4930547M16Rik,ENSMUSG00000097890,-4.994675492,0.079842102,0.339497366,0.546881479,0.833482714,1,-6.224802073,0.028664032,0.487159304,-0.683245102,0.793374479,1,0
Gm16144,ENSMUSG00000086399,-0.968790949,0.749464628,0.92082218,0.261405111,0.930802709,1,-1.470057404,0.62783807,0.9656478,-0.239861345,0.936518578,1,0
Gm37850,ENSMUSG00000102899,-0.255949539,0.920499306,0.98281593,-0.281359688,0.911199485,1,-1.502775231,0.556225472,0.953852625,-1.52818538,0.546413277,1,0
Grin2c,ENSMUSG00000020734,3.983951978,NA,NA,-17.95796608,NA,NA,20.00407959,NA,NA,-1.937838473,NA,NA,0
Apcs,ENSMUSG00000026542,0,1,1,-0.012889796,0.996704794,1,-6.255233265,0.06031129,0.607667976,-6.79202721,0.041348484,1,0
Gm14042,ENSMUSG00000082985,4.567829263,NA,NA,-0.806195234,NA,NA,6.109586494,NA,NA,0.735561997,NA,NA,0
1810008I18Rik,ENSMUSG00000100094,-0.210628952,0.926832357,0.983534793,-0.307708922,0.891513354,1,-1.296729895,0.570292286,0.955986646,-1.393809865,0.538379298,1,0
C2cd4c,ENSMUSG00000045912,1.187251365,0.524075323,0.814995984,-0.3821062,0.839244085,1,1.399569033,0.455236997,0.923911227,-0.169788532,0.92776761,1,0
Lrrc18,ENSMUSG00000041673,-3.954667288,0.217121508,0.556600842,-1.725008748,0.561611498,1,-5.134943208,0.107748679,0.68319079,-2.905284667,0.330293888,1,0
Gm47239,ENSMUSG00000111280,-5.041957317,0.072531047,0.323941902,-0.914384728,0.720680764,1,-5.329893692,0.057709293,0.599349324,-1.202321102,0.638164136,1,0
Gm32036,ENSMUSG00000113313,2.722291872,0.430561651,0.750140528,0,1,1,20.40254403,2.01E-08,2.14E-05,28.66822844,3.77E-15,3.09E-11,0
Mak,ENSMUSG00000021363,-4.390685887,0.066655497,0.309881831,0.557348257,0.788396274,1,-6.405206277,0.007024311,0.271736116,-1.457172133,0.487157427,1,0
Cdhr3,ENSMUSG00000035860,-0.335842658,0.900226943,0.975149654,0.83603983,0.754584458,1,-0.776597682,0.771817602,0.980672251,0.395284807,0.882534905,1,0
Gm6576,ENSMUSG00000090544,0.758573923,0.569577431,0.841662302,0.669565549,0.631459617,1,1.369358474,0.311851577,0.857130278,1.2803501,0.352267815,1,0
Gm15382,ENSMUSG00000083083,-4.649133832,0.053878817,0.278792908,0.255735358,0.903258811,1,-6.096016226,0.011086134,0.337508967,-1.191147036,0.573708514,1,0
Gm16386,ENSMUSG00000117333,0,1,1,1.301568926,0.581694326,1,-6.852446005,0.009103802,0.305242326,-6.07478232,0.021116309,1,0
Gm9929,ENSMUSG00000053925,0.507765784,0.847836402,0.958397166,0.239596433,0.927800463,1,0.005058941,0.998473767,1,-0.26311041,0.920783633,1,0
Gcnt7,ENSMUSG00000074569,0,1,1,-0.716010408,0.810960695,1,-6.050263823,0.059652025,0.604859575,-7.290178583,0.023102997,1,0
Gm9429,ENSMUSG00000083518,1.295338954,0.608532723,0.860807361,0.821460393,0.749903857,1,1.846128691,0.467623191,0.925582934,1.37225013,0.592606296,1,0
Gm47573,ENSMUSG00000112847,-2.553537239,0.378162021,0.711862415,1.853925011,0.508572105,1,-3.961242791,0.170634103,0.749518947,0.446219459,0.873877984,1,0
Gm16350,ENSMUSG00000090024,-5.462275754,0.053942992,0.278923221,0.130273737,0.959890911,1,-5.756652465,0.04226851,0.555917256,-0.164102974,0.949479128,1,0
4930517E14Rik,ENSMUSG00000111246,-4.721498411,0.05672819,0.287312413,-0.014952851,0.99452447,1,-6.089858094,0.013596096,0.371399307,-1.383312534,0.527694783,1,0
Gm36377,ENSMUSG00000113909,0.639770872,0.835693865,0.95402447,5.880540583,0.074308419,0.962016865,0.507997527,0.869257046,0.99209571,5.748767237,0.080899627,1,0
Krt75,ENSMUSG00000022986,1.044686324,0.638644301,0.876103192,1.047924186,0.640487793,1,0.656854676,0.767750872,0.980337312,0.660092538,0.768665549,1,0
A930029G22Rik,ENSMUSG00000096988,-5.6165943,0.017355861,0.153539865,1.906872372,0.358641611,0.991786325,-6.360149547,0.006994054,0.271712131,1.163317126,0.576033545,1,0
Gm37127,ENSMUSG00000104358,3.024782961,NA,NA,-6.978370152,NA,NA,5.757860505,NA,NA,-4.245292607,NA,NA,0
BC055308,ENSMUSG00000103973,-5.384197378,0.093253846,0.367701027,1.563028176,0.601756976,1,-6.583035087,0.03987745,0.54033802,0.364190466,0.903367413,1,0
NA,ENSMUSG00000106106,0.520568555,0.550617189,0.829441148,1.235946566,0.156476909,0.962016865,0.100198866,0.908541167,0.994627617,0.815576877,0.349755775,1,0
Hpca,ENSMUSG00000028785,1.438420928,0.646640237,0.879609201,-5.915619737,0.076398876,0.962016865,6.418505513,0.054443067,0.595142794,-0.935535152,0.765671668,1,0
NA,ENSMUSG00000106106,0.520568555,0.550617189,0.829441148,1.235946566,0.156476909,0.962016865,0.100198866,0.908541167,0.994627617,0.815576877,0.349755775,1,0
Gm44702,ENSMUSG00000109420,0,1,1,-1.0610526,0.721580627,1,-5.767029027,0.071322441,0.63092083,-7.351986006,0.021285234,1,0
Igf2os,ENSMUSG00000086266,-5.417979068,0.052775482,0.27518754,1.843297196,0.471947933,1,-6.254562843,0.025199694,0.465650817,1.006713422,0.694817437,1,0
Gm45774,ENSMUSG00000110588,2.920623163,0.382295715,0.715064855,-0.934922902,0.780658095,1,2.739838667,0.412974946,0.90861093,-1.115707398,0.73937576,1,0
Ccnb1ip1,ENSMUSG00000071470,-5.762965413,0.077121626,0.334448607,2.007686085,0.512135131,1,-6.40496412,0.049369454,0.577092596,1.365687378,0.655822531,1,0
Ly6a2,ENSMUSG00000102051,1.462672186,0.662995324,0.885772027,-0.341777599,0.919420716,1,2.000381528,0.552506564,0.953030087,0.195931744,0.953600577,1,0
NA,ENSMUSG00000106106,0.520568555,0.550617189,0.829441148,1.235946566,0.156476909,0.962016865,0.100198866,0.908541167,0.994627617,0.815576877,0.349755775,1,0
Gm37115,ENSMUSG00000103572,1.037521673,0.680826385,0.894925872,-5.626582286,0.042663877,0.920219202,6.500062537,0.019012691,0.420106928,-0.164041421,0.948242017,1,0
Mroh7,ENSMUSG00000047502,-5.64174922,0.017483155,0.154133699,3.262637422,0.127579476,0.962016865,-6.415207437,0.006822454,0.270432457,2.489179206,0.245720711,1,0
Gm43788,ENSMUSG00000107286,-3.542367845,0.253284356,0.594606403,1.960928904,0.491313413,1,-7.051191714,0.021557745,0.441218838,-1.547894965,0.591490105,1,0
Mir339,ENSMUSG00000065593,-4.004127932,0.064567749,0.305726832,0.494989242,0.783392897,1,-6.274353867,0.003346028,0.196291123,-1.775236694,0.332997568,1,0
Gm45061,ENSMUSG00000108075,1.173042707,0.693014974,0.89940975,-1.540041455,0.605127434,1,1.481685133,0.619136479,0.963426928,-1.231399029,0.678347019,1,0
Oscar,ENSMUSG00000054594,1.179363268,0.738017515,0.915681095,-5.137300701,0.166826718,0.962016865,6.643282684,0.073218865,0.634036928,0.326618715,0.926364717,1,0
Mfsd13b,ENSMUSG00000030877,-4.276858067,0.182720679,0.512521073,0.113771948,0.969537203,1,-6.131352149,0.055062982,0.595142794,-1.740722135,0.56095701,1,0
Nxph3,ENSMUSG00000046719,-4.984669163,0.079135175,0.33794998,0.477830735,0.853488775,1,-6.189506408,0.028878586,0.487528992,-0.727006509,0.779329442,1,0
Gm29787,ENSMUSG00000113521,-0.046473502,0.98608393,1,2.316136066,0.374377974,0.996526123,-2.909335696,0.269262082,0.826652117,-0.546726129,0.835855988,1,0
Rbx1-ps,ENSMUSG00000049832,2.713449972,0.067105549,0.310859394,-0.149349663,0.921958403,1,2.597762269,0.081245737,0.646626194,-0.265037365,0.861277323,1,0
Gm37120,ENSMUSG00000103966,0.652115788,0.829606801,0.952266649,-0.736714943,0.808607444,1,1.128408609,0.710552935,0.973276298,-0.260422122,0.931531985,1,0
Galnt3,ENSMUSG00000026994,-4.726561866,0.069547341,0.316906063,7.299779388,0.004829908,0.615160208,-7.01458328,0.006767757,0.270432457,5.011757974,0.054310267,1,0
Gm43915,ENSMUSG00000108171,-1.234558023,0.73322607,0.913732864,-2.053949631,0.530888863,1,-5.012611737,0.14970222,0.731391226,-5.832003345,0.08894853,1,0
Gm44698,ENSMUSG00000109366,2.938455625,0.315665245,0.657052719,-5.119037942,0.103707665,0.962016865,7.347148108,0.01906181,0.420207013,-0.710345459,0.809164399,1,0
Nmbr,ENSMUSG00000019865,4.205896395,0.104134853,0.386695398,-3.561128464,0.210353609,0.969155485,7.620291494,0.006376031,0.265799945,-0.146733365,0.955697751,1,0
Tsnaxip1,ENSMUSG00000031893,-4.95537576,0.137848364,0.449011667,-0.779969943,0.803305768,1,-5.354013633,0.108839686,0.683201159,-1.178607815,0.706683189,1,0
Or4q3,ENSMUSG00000046210,2.67181601,0.320431117,0.662105932,-4.348187698,0.127911384,0.962016865,4.895507037,0.086366638,0.659683653,-2.124496671,0.429766925,1,0
Gm48961,ENSMUSG00000115793,-4.370169491,0.125739997,NA,1.772109629,0.496362998,1,-6.494648949,0.022130873,0.44560729,-0.352369829,0.893110387,1,0
Gm38248,ENSMUSG00000104164,-3.648512062,0.091694094,0.364840071,-0.292369482,0.869754913,1,-5.934150499,0.005278222,0.240299347,-2.578007919,0.157980395,1,0
Mir181a-1hg,ENSMUSG00000098206,0.377954651,0.900197445,0.975149654,1.208032967,0.688066528,1,-0.760514771,0.800328982,0.983368384,0.069563545,0.981596886,1,0
Gm9530,ENSMUSG00000096950,2.686060415,0.404460922,0.732783238,-1.806824181,0.580709003,1,3.867660397,0.235500369,0.804393005,-0.625224199,0.846653664,1,0
Gm7061,ENSMUSG00000082776,0.673406741,0.819823524,0.949007516,1.093593566,0.715294139,1,1.352203272,0.648563891,0.968819509,1.772390098,0.553045333,1,0
Hsd3b5,ENSMUSG00000038092,0,1,1,3.037732359,0.286108519,0.982010637,-7.099900586,0.019978613,0.42593187,-4.586072837,0.136217782,1,0
A430110C17Rik,ENSMUSG00000102415,0,1,1,-0.681212294,0.856499342,1,-5.876902985,0.136079884,0.71728541,-7.082018264,0.072246421,1,0
Gm9358,ENSMUSG00000098199,3.156232717,NA,NA,0.136400358,NA,NA,3.973018684,NA,NA,0.953186325,NA,NA,0
Muc2,ENSMUSG00000025515,1.1220481,0.671969755,0.891217235,-1.797851166,0.505726959,1,2.77386341,0.303429892,0.850740514,-0.146035856,0.956151288,1,0
Gm45745,ENSMUSG00000109684,-3.691410393,0.254272413,0.595491327,0.811055952,0.786917597,1,-6.337643633,0.048542415,0.577079196,-1.835177288,0.544375098,1,0
Gm9888,ENSMUSG00000052724,-2.402646618,0.365418339,0.700454318,0.959886796,0.701140617,1,-4.11300287,0.119595451,0.699810239,-0.750469456,0.765299559,1,0
4932702P03Rik,ENSMUSG00000086796,-4.977935253,0.129874308,0.434903099,0.012906212,0.996646309,1,-6.060172377,0.064785885,0.615556471,-1.069330913,0.728109265,1,0
Gm8712,ENSMUSG00000113743,0.868864568,0.658058103,0.883312704,-1.360556977,0.494011211,1,1.666849265,0.402042637,0.904106051,-0.562572279,0.774457563,1,0
Gm18068,ENSMUSG00000117182,1.221413724,0.687547628,0.89703175,-6.121143905,0.059135107,0.962016865,6.332382281,0.050934015,0.58156148,-1.010175348,0.739373429,1,0
Gm37334,ENSMUSG00000104525,0,1,1,-5.675839734,0.035545991,0.915023213,-1.583515867,0.590459785,0.959859179,-7.783260665,0.004681411,1,0
Zfp853,ENSMUSG00000093910,-0.334174754,0.920992392,0.983051454,2.159476021,0.518671582,1,-2.513735953,0.453993182,0.922914514,-0.020085178,0.995227839,1,0
Gm19719,ENSMUSG00000107317,-5.21750175,0.116000141,NA,-0.283829752,0.927375309,1,-5.43951823,0.101381943,0.678716453,-0.505846232,0.870912914,1,0
Mboat4,ENSMUSG00000071113,-0.275021533,0.926582964,0.983534793,-0.856967883,0.769934653,1,-1.746129282,0.556646539,0.953852625,-2.328075632,0.429161563,1,0
Gm12115,ENSMUSG00000099902,1.746874228,0.489089847,0.791998578,2.532065617,0.3365902,0.988173535,1.589280828,0.529567174,0.945868426,2.374472217,0.36704686,1,0
Hoxb2,ENSMUSG00000075588,-0.969034682,0.662666127,0.885772027,2.337622145,0.292270556,0.982279162,-1.931932743,0.383344943,0.897439509,1.374724084,0.536641722,1,0
NA,ENSMUSG00000106106,0.520568555,0.550617189,0.829441148,1.235946566,0.156476909,0.962016865,0.100198866,0.908541167,0.994627617,0.815576877,0.349755775,1,0
Nckap5los,ENSMUSG00000089968,-5.049652945,0.039457956,NA,1.499940146,0.489209532,1,-6.259601361,0.010454583,0.329134944,0.28999173,0.894034085,1,0
Spp2,ENSMUSG00000026295,0,1,1,0.748761557,0.764017702,1,-6.745569607,0.014150498,0.37604775,-6.52071312,0.017841752,1,0
Gm38009,ENSMUSG00000103818,-4.555577182,0.161359994,0.484075999,-0.543288472,0.857706847,1,-5.769671564,0.075403277,0.635326525,-1.757382854,0.563008545,1,0
Gm43360,ENSMUSG00000105970,1.000334991,0.752663938,0.922625232,-6.498849629,0.053673558,0.962016865,6.032372276,0.073643562,0.634036928,-1.466812343,0.643575265,1,0
Gm12764,ENSMUSG00000086184,2.957324839,0.386700442,0.71864063,-4.795569872,0.183175664,0.964658317,7.066069812,0.049013004,0.577092596,-0.686824898,0.841309402,1,0
Saa1,ENSMUSG00000074115,0,1,NA,0.146223283,0.969589238,1,-6.114539583,0.126935101,0.70916221,-6.49221915,0.105128662,1,0
Gm44968,ENSMUSG00000109323,-0.849022627,0.717634695,0.908993809,0.057565444,0.979594251,1,-2.622509152,0.259738438,0.821538861,-1.715921082,0.450135953,1,0
Gm16348,ENSMUSG00000085445,-1.034798966,0.696662969,0.900729642,0.469216322,0.857753043,1,-1.85881104,0.483047755,0.929672814,-0.354795751,0.892375885,1,0
Plekhg4,ENSMUSG00000014782,-4.800884222,0.198207014,NA,2.810048627,0.430748356,1,-6.492107839,0.08123993,0.646626194,1.11882501,0.75427831,1,0
Nefl,ENSMUSG00000022055,4.69770136,0.103282458,0.38552478,-5.306037814,0.080234801,0.962016865,7.117458389,0.018572067,0.417879208,-2.886280784,0.318544811,1,0
Gm48732,ENSMUSG00000114568,1.045216271,0.649738345,0.880325501,-1.794569169,0.443149389,1,2.388223483,0.306918755,0.852838668,-0.451561957,0.84463332,1,0
Gm4952,ENSMUSG00000071633,0,1,1,1.764903952,0.546759425,1,-7.071754925,0.024504928,0.459571034,-5.830755432,0.064400683,1,0
Gm28512,ENSMUSG00000100183,-1.466774536,0.62699732,0.869418183,1.27941343,0.668181214,1,-2.469277323,0.412659172,0.908606737,0.276910643,0.926186283,1,0
Gm37488,ENSMUSG00000104125,-3.542019344,0.265488952,0.607631253,-1.529191902,0.602919402,1,-5.026284439,0.111879612,0.686875222,-3.013456997,0.308714724,1,0
Cxcl3,ENSMUSG00000029379,1.28827217,0.637357454,0.87592844,-0.035047443,0.990169952,1,3.546801717,0.203673263,0.780564572,2.223482104,0.425223178,1,0
A430073D23Rik,ENSMUSG00000105471,1.80178863,0.583442926,0.847456221,0.706974182,0.833499054,1,2.979128201,0.368228815,0.888413793,1.884313752,0.572451121,1,0
Mfsd4b5,ENSMUSG00000038528,-0.141096599,0.97172267,0.996222682,0.648272259,0.86991674,1,-1.580047893,0.690807996,0.971681816,-0.790679035,0.842002339,1,0
Mylk3,ENSMUSG00000031698,0,1,1,3.094442833,0.378885436,0.997753492,-7.35900076,0.045926491,0.569863404,-4.788461415,0.196320815,1,0
Gm42432,ENSMUSG00000105962,3.643453232,0.190632096,0.523814701,-1.215583491,0.664660616,1,3.456091908,0.215333609,0.790201853,-1.402944815,0.616193065,1,0
Gm47121,ENSMUSG00000111434,4.948310709,0.19395784,0.529226053,-7.156611972,0.058938368,0.962016865,4.615097987,0.225698682,0.796838667,-7.489824694,0.048092618,1,0
Nags,ENSMUSG00000048217,0,1,1,5.428707152,0.04083911,0.915023213,-7.408565001,0.007378446,0.278071918,-2.503762894,0.388044285,1,0
H4c3,ENSMUSG00000060678,0.438822793,0.901066794,NA,-3.361424116,0.370561219,0.995621502,6.388242541,0.085484481,0.657100934,2.587995633,0.468656413,1,0
Gm15713,ENSMUSG00000085499,1.386563879,0.580651073,0.845679244,-2.372624007,0.352868852,0.990540394,2.691274403,0.291931922,0.841335301,-1.067913483,0.6705134,1,0
2610016A17Rik,ENSMUSG00000101089,25.85331882,NA,NA,0,NA,NA,21.52148879,NA,NA,0,NA,NA,0
Erich2,ENSMUSG00000075302,-4.584242906,0.165323383,0.489548051,0.044809407,0.988409022,1,-6.140702009,0.062355719,0.612844607,-1.511649696,0.625197541,1,0
Gm42929,ENSMUSG00000106022,0.46919695,0.878437924,0.968826426,-0.236553354,0.93843151,1,0.069836625,0.981834112,1,-0.635913678,0.835535982,1,0
Gm7854,ENSMUSG00000085720,3.925350623,0.170496259,0.495516841,-5.695742064,0.061067109,0.962016865,6.925499112,0.022522083,0.449678191,-2.695593576,0.347552807,1,0
Gm42462,ENSMUSG00000104728,2.62412276,0.357928342,0.694426475,-0.517885139,0.857862631,1,3.070235993,0.284946702,0.837163989,-0.071771906,0.980082707,1,0
Rps10-ps4,ENSMUSG00000083988,-1.636796728,0.540488046,0.823382179,5.977166848,0.036211152,0.915023213,-3.213065553,0.228094922,0.798625037,4.400898023,0.124054253,1,0
Gm38340,ENSMUSG00000102516,0,1,1,3.335967007,0.25548822,0.974532838,-7.162610106,0.021966055,0.444110445,-4.350547587,0.168274117,1,0
1700008O03Rik,ENSMUSG00000008028,-0.873834637,0.774859245,NA,-0.582552427,0.847548316,1,-1.016429465,0.739536997,0.975684819,-0.725147255,0.810736943,1,0
Ddias,ENSMUSG00000030641,-5.238920696,0.028322277,0.19924483,1.785612291,0.39556003,1,-6.401678699,0.007219788,0.274906198,0.622854288,0.767727289,1,0
Gm44623,ENSMUSG00000108883,-0.46305292,0.859383615,NA,0.303621039,0.906787869,1,-1.08504591,0.677711362,0.969893983,-0.318371951,0.902391022,1,0
Dgkeos,ENSMUSG00000063109,1.229609587,0.677205247,0.893527751,0.796674831,0.790535101,1,1.908538362,0.520007347,0.941624666,1.475603606,0.621260412,1,0
Gm11642,ENSMUSG00000086794,-0.060540602,0.986013113,1,0.852748833,0.803475558,1,-1.867216391,0.58752749,0.959859179,-0.953926956,0.78140977,1,0
Plekhd1,ENSMUSG00000066438,0.982920112,0.769803044,0.929581613,2.184133375,0.519315705,1,0.436933432,0.896457815,0.993522124,1.638146694,0.629013853,1,0
Agxt2,ENSMUSG00000089678,-5.059041518,0.182819569,0.51255793,7.350671524,0.052477791,0.960874998,-7.065476508,0.062327936,0.612844607,5.344236534,0.159362203,1,0
Gm20555,ENSMUSG00000115161,-5.544891279,0.192395063,0.526561185,0.787489242,0.847506459,1,-6.187548997,0.145656043,0.730718532,0.144831523,0.971796174,1,0
Gm49911,ENSMUSG00000117219,-0.617113729,0.835564786,0.95402447,1.746595361,0.556293216,1,-1.486916133,0.616530855,0.963426928,0.876792957,0.76801069,1,0
Gm4793,ENSMUSG00000054412,-4.125583864,0.170654882,0.495736812,-0.564831673,0.83805915,1,-5.644690443,0.059659561,0.604859575,-2.083938253,0.45328385,1,0
Hao1,ENSMUSG00000027261,0,1,1,3.23964896,0.264781086,0.976047576,-7.301450145,0.018695744,0.418474145,-4.585705707,0.143084466,1,0
Actl10,ENSMUSG00000078129,-5.214479643,0.113965475,0.404848145,1.156005633,0.708291426,1,-6.408957249,0.051713833,0.586110842,-0.038471973,0.990081503,1,0
Gm14434,ENSMUSG00000078881,-1.35956544,NA,NA,-3.758076435,NA,NA,-3.353193106,NA,NA,-5.751704101,NA,NA,0
Gabrq,ENSMUSG00000031344,-4.390321701,0.129586414,0.43424628,-1.04018665,0.694025526,1,-5.409044375,0.061118469,0.611132346,-2.058909324,0.437687544,1,0
Adora3,ENSMUSG00000000562,1.030774114,0.719141913,0.909568508,1.460773752,0.617862598,1,1.606372068,0.576671885,0.956788001,2.036371706,0.485139844,1,0
Gm13205,ENSMUSG00000086606,3.321130684,0.308046182,0.64943575,4.006495874,0.248681399,0.974532838,3.554706856,0.277166249,0.83105782,4.240072046,0.220536367,1,0
Ttc34,ENSMUSG00000046637,-4.474045728,0.17269892,0.498304148,-0.892285712,0.770646636,1,-5.537608634,0.090766684,0.667748834,-1.955848618,0.523832996,1,0
Fam47e,ENSMUSG00000057068,-4.618343674,0.215467522,NA,3.019931504,0.396979383,1,-6.550850964,0.078149728,0.641535747,1.087424214,0.761017477,1,0
Uroc1,ENSMUSG00000034456,-3.91929439,0.21359152,0.553726056,7.248254774,0.020483286,0.834621771,-6.963059104,0.026001178,0.47167488,4.20449006,0.182120538,1,0
